;Unnamed: 0;created_at;favorite_count;id_str;is_retweet;retweet_count;source;text;sentiment ;topic_words
306;306;2018-01-23 11:31:40;129596;955764970590961664;False;27462;Twitter for iPhone;Even Crazy Jim Acosta of Fake News CNN agrees: â€œTrump World and WH sources dancing in end zone: Trump wins again...Schumer and Dems caved...gambled and lost.â€� Thank you for your honesty Jim!;0.7177;['Republicans', 'Military', 'Veterans']
307;307;2018-01-23 04:30:33;133812;955658992793149440;False;28224;Twitter for iPhone;Big win for Republicans as Democrats cave on Shutdown. Now I want a big win for everyone, including Republicans, Democrats and DACA, but especially for our Great Military and Border Security. Should be able to get there. See you at the negotiating table!;0.9184;['Year', 'Democrats', 'Anniversary']
309;309;2018-01-22 13:15:55;109898;955428815777533952;False;22345;Twitter for iPhone;Democrats have shut down our government in the interests of their far left base. They donâ€™t want to do it but are powerless!;-0.6049;['economy', 'order', 'Southern']
310;310;2018-01-22 13:07:09;132396;955426609326100480;False;33480;Twitter for iPhone;The Democrats are turning down services and security for citizens in favor of services and security for non-citizens. Not good!;0.8655;['SenateMajLdr', 'extension', 'solutions']
311;311;2018-01-22 01:21:42;127050;955249077645643776;False;23749;Twitter for iPhone;Thank you to Brad Blakeman on @FoxNews for grading year one of my presidency with an â€œAâ€�-and likewise to Doug Schoen for the very good grade and statements. Working hard!;0.6793;['people', 'safety', 'intelligence']
312;312;2018-01-21 12:35:28;178941;955056249925750784;False;47818;Twitter for iPhone;Great to see how hard Republicans are fighting for our Military and Safety at the Border. The Dems just want illegal immigrants to pour into our nation unchecked. If stalemate continues, Republicans should go to 51% (Nuclear Option) and vote on real, long term budget, no C.R.â€™s!;-0.2003;['March_for_Life', 't.co/DMST4qhDmp', 'witnesses']
313;313;2018-01-21 12:20:19;0;955052436187701248;True;44891;Twitter for iPhone;RT @realDonaldTrump: Democrats are holding our Military hostage over their desire to have unchecked illegal immigration. Canâ€™t let that hapâ€¦;-0.2263;['government', 't.co/7xP3CBnv5j', 'accidents']
314;314;2018-01-21 02:34:52;0;954905101717655552;True;14414;Twitter for iPhone;"RT @FoxNews: .@EricTrump: ""My father was elected for one reason, and that's because he actually believes in putting America first, which isâ€¦";0.0;['Director', ' Mulvaney', ' Marc']
315;315;2018-01-21 02:33:09;0;954904669112995840;True;14559;Twitter for iPhone;"RT @FoxNews: .@KellyannePolls: ""Since @POTUS took office, 863,000 new jobs were filled by women. Over half a million American women have enâ€¦";0.0;['immigration', 'night', 'Shutdown']
316;316;2018-01-21 02:31:28;0;954904246494916608;True;13166;Twitter for iPhone;"RT @FoxNews: .@davidwebbshow: ""Let's look at the calendar. It's January 20th. DACA expires on March 5th. That means this was a construct ofâ€¦";0.0;['needs', 'Representatives', 'So']
317;317;2018-01-21 02:31:07;0;954904160016785408;True;7391;Twitter for iPhone;"RT @FoxNews: .@EricTrump: ""People have seen a year that's incredible, that's been filled with nothing but the best for our country, Americaâ€¦";-0.6759;['ones', 'AMERICA', 'reaches']
319;319;2018-01-21 00:47:40;154853;954878124214415360;False;31921;Twitter for iPhone;The Trump Administration has terminated more UNNECESSARY Regulation, in just twelve months, than any other Administration has terminated during their full term in office, no matter what the length. The good news is, THERE IS MUCH MORE TO COME!;0.2714;['Dems', 'government', 'shutdown']
320;320;2018-01-21 00:40:18;0;954876269300248576;True;42614;Twitter for iPhone;RT @realDonaldTrump: Democrats are far more concerned with Illegal Immigrants than they are with our great Military or Safety at our dangerâ€¦;0.4654;['term', 'solution', 'CHIP']
321;321;2018-01-20 22:31:27;130892;954843844402647040;False;29055;Twitter for iPhone;"Unprecedented success for our Country, in so many ways, since the Election. Record Stock Market, Strong on Military, Crime, Borders, &amp; ISIS, Judicial Strength &amp; Numbers, Lowest Unemployment for Women &amp; ALL, Massive Tax Cuts, end of Individual Mandate - and so much more. Big 2018!";0.0752;['Wall', 'country', 'safety']
322;322;2018-01-20 18:51:24;209710;954788467069870080;False;53725;Twitter for iPhone;Beautiful weather all over our great country, a perfect day for all Women to March. Get out there now to celebrate the historic milestones and unprecedented economic success and wealth creation that has taken place over the last 12 months. Lowest female unemployment in 18 years!;0.9647;['guy', 'support', 'Rick']
323;323;2018-01-20 14:27:54;168968;954722155463430144;False;44943;Twitter for iPhone;Democrats are holding our Military hostage over their desire to have unchecked illegal immigration. Canâ€™t let that happen!;-0.2942;['dollar', 'Wall', 'Mexico']
325;325;2018-01-20 11:44:01;155084;954680914998648832;False;40265;Twitter for iPhone;"For those asking, the Republicans only have 51 votes in the Senate, and they need 60. That is why we need to win more Republicans in 2018 Election! We can then be even tougher on  Crime (and Border), and even better to our Military &amp; Veterans!";0.6688;['media', 'nothing', 'investments']
326;326;2018-01-20 11:33:35;124222;954678287820902400;False;30695;Twitter for iPhone;This is the One Year Anniversary of my Presidency and the Democrats wanted to give me a nice present. #DemocratShutdown;0.4215;['people', 'lots', 'NEWS']
327;327;2018-01-20 11:17:10;145344;954674157144477696;False;42612;Twitter for iPhone;Democrats are far more concerned with Illegal Immigrants than they are with our great Military or Safety at our dangerous Southern Border. They could have easily made a deal but decided to play Shutdown politics instead. #WeNeedMoreRepublicansIn18 in order to power through mess!;0.2047;['bump', 'forecasts', 'Recession']
328;328;2018-01-20 02:28:56;117670;954541219970977792;False;31457;Twitter for iPhone;"Not looking good for our great Military or Safety &amp; Security on the very dangerous Southern Border. Dems want a Shutdown in order to help diminish the great success of the Tax Cuts, and what they are doing for our booming economy.";0.9546;['jobs', 'operations', 'country']
329;329;2018-01-19 22:17:53;65007;954478044487520256;False;13138;Twitter for iPhone;Excellent preliminary meeting in Oval with @SenSchumer - working on solutions for Security and our great Military together with @SenateMajLdr McConnell and @SpeakerRyan. Making progress - four week extension would be best!;0.9595;['Apple', 'win', 'result']
330;330;2018-01-19 20:53:17;129151;954456754137501696;False;28082;Twitter for iPhone;Just signed 702 Bill to reauthorize foreign intelligence collection. This is NOT the same FISA law that was so wrongly abused during the election. I will always do the right thing for our country and put the safety of the American people first!;0.3846;['moment', 't.co/qNQqDLRmCk', 'history']
331;331;2018-01-19 18:39:50;96877;954423170299199488;False;25081;Twitter for iPhone;Today, I was honored and proud to address the 45th Annual @March_for_Life! You are living witnesses of this yearâ€™s March for Life theme: #LoveSavesLives. https://t.co/DMST4qhDmp;0.8016;['need', 'random', 't.co/7PtoSFK1n2']
332;332;2018-01-19 16:28:29;49735;954390114968498176;False;15651;Twitter for iPhone;"â€œShutting down the government is a very serious thing. People die, accidents happen. I donâ€™t know how I would vote right now on a CR, OK?â€�
Sen. Dianne Feinstein (D-Calif)
https://t.co/7xP3CBnv5j";-0.7778;['charges', 'list', 'report']
333;333;2018-01-19 16:14:05;44108;954386490842378240;False;8564;Twitter for iPhone;".@WhiteHouse Briefing with Director Marc Short and Director Mick Mulvaney...
https://t.co/0O0VsYXmHB";0.0;['WhiteHouse', 'President', 'honor']
334;334;2018-01-19 12:04:47;110987;954323750949982208;False;26110;Twitter for iPhone;Government Funding Bill past last night in the House of Representatives. Now Democrats are needed if it is to pass in the Senate - but they want illegal immigration and weak borders. Shutdown coming? We need more Republican victories in 2018!;-0.8622;['January', 'Proclaims', 't.co/bD3R2dJfyp']
335;335;2018-01-18 23:39:53;102080;954136290768846848;False;20416;Twitter for iPhone;House of Representatives needs to pass Government Funding Bill tonight. So important for our country - our Military needs it!;0.3367;['Black', ' Americans', 'approval']
336;336;2018-01-18 21:04:36;103585;954097213608570880;False;26240;Twitter for iPhone;AMERICA will once again be a NATION that thinks big, dreams bigger, and always reaches for the stars. YOU are the ones who will shape Americaâ€™s destiny. YOU are the ones who will restore our prosperity. And YOU are the ones who are MAKING AMERICA GREAT AGAIN! #MAGA https://t.co/f2abNK47II;0.8814;['and', 'coverage', 'foxandfriends']
337;337;2018-01-18 20:45:33;76045;954092417250222080;False;15312;Twitter for iPhone;Departing Pittsburgh now, where it was my great honor to stand with our incredible workers, and to show the world that AMERICA is back - and we are coming back bigger and better and stronger than ever before! https://t.co/kWPgylqFzj;0.92;['news', 'record', 'Public']
338;338;2018-01-18 13:49:11;90978;953987636057821184;False;21966;Twitter for iPhone;A government shutdown will be devastating to our military...something the Dems care very little about!;-0.3382;['merit', 'system', 'immigration']
339;339;2018-01-18 13:37:24;62752;953984671674662912;False;12110;Twitter for iPhone;CHIP should be part of a long term solution, not a 30 Day, or short term, extension!;0.3802;['VERY', 'WALL', 'drugs']
340;340;2018-01-18 13:16:26;124070;953979393180950528;False;29311;Twitter for iPhone;We need the Wall for the safety and security of our country. We need the Wall to help stop the massive inflow of drugs from Mexico, now rated the number one most dangerous country in the world. If there is no Wall, there is no Deal!;-0.2698;['Senator', 'get', 'realDonaldTrump']
341;341;2018-01-18 12:53:17;85634;953973568035086336;False;17299;Twitter for iPhone;Will be going to Pennsylvania today in order to give my total support to RICK SACCONE, running for Congress in a Special Election (March 13). Rick is a great guy. We need more Republicans to continue our already successful agenda!;0.9273;['DACA', 'Democrats', 'mâ€¦']
342;342;2018-01-18 11:25:03;112438;953951365532876800;False;28282;Twitter for iPhone;....The Wall will be paid for, directly or indirectly, or through longer term reimbursement, by Mexico, which has a ridiculous $71 billion dollar trade surplus with the U.S. The $20 billion dollar Wall is â€œpeanutsâ€� compared to what Mexico makes from the U.S. NAFTA is a bad joke!;-0.6239;['people', 'Country', 'President']
343;343;2018-01-18 11:15:25;94684;953948941674078208;False;21731;Twitter for iPhone;The Wall is the Wall, it has never changed or evolved from the first day I conceived of it. Parts will be, of necessity, see through and it was never intended to be built in areas where there is natural protection such as mountains, wastelands or tough rivers or water.....;0.25;['regulation', 'realDonaldTrump', 'cuts']
344;344;2018-01-18 01:11:26;179374;953796944564031488;False;40177;Twitter for iPhone;ISIS is in retreat, our economy is booming, investments and jobs are pouring back into the country, and so much more! Together there is nothing we canâ€™t overcome--even a very biased media. We ARE Making America Great Again!;0.6238;['realDonaldTrump', 'credit', 'Cut']
345;345;2018-01-18 01:05:46;112497;953795518592843776;False;22540;Twitter for iPhone;Despite some very corrupt and dishonest media coverage, there are many great reporters I respect and lots of GOOD NEWS for the American people to be proud of!;0.8823;['work', 'proud', 'years']
